date,stressor,en_name_gen,median
2011-08-01,Nitrogen,Seabass,0.005160476206066782
2011-08-01,Nitrogen,Seabream,0.007715241804512021
2011-08-01,Nitrogen,Trout,0.00228988859377706
2011-08-01,Nitrogen,Turbot,0.0013952372534108183
2011-08-01,Phosphorus,Mussel,-0.002172359912352804
2011-08-01,Phosphorus,Salmon,0.0018886219034502045
2011-08-01,Phosphorus,Seabass,0.001103942267099921
2011-08-01,Phosphorus,Seabream,0.0016504642573264997
2011-08-01,Phosphorus,Trout,5.376755777721957e-4
2011-08-01,Phosphorus,Turbot,2.9847272134727346e-4
2011-09-01,GHG,Mussel,0.11668057925720406
2011-09-01,GHG,Salmon,0.6014362694810025
2011-09-01,GHG,Seabass,0.4026457836345636
2011-09-01,GHG,Seabream,0.5211854878515318
2011-09-01,GHG,Trout,0.13399469513420306
2011-09-01,GHG,Turbot,0.06201003714183557
2011-09-01,Nitrogen,Mussel,-0.010826951720299424
2011-09-01,Nitrogen,Salmon,0.009072426973037668
2011-09-01,Nitrogen,Seabass,0.007076965244748621
2011-09-01,Nitrogen,Seabream,0.009162441025156584
2011-09-01,Nitrogen,Trout,0.002449485387760863
2011-09-01,Nitrogen,Turbot,0.001254369250685236
2011-09-01,Phosphorus,Mussel,-0.0020247614027120043
2011-09-01,Phosphorus,Salmon,0.002184450351699297
2011-09-01,Phosphorus,Seabass,0.001513922503371007
2011-09-01,Phosphorus,Seabream,0.0019600528155888923
2011-09-01,Phosphorus,Trout,5.751495835596518e-4
2011-09-01,Phosphorus,Turbot,2.6833787795667796e-4
2011-10-01,GHG,Mussel,0.16858699103237434
2011-10-01,GHG,Salmon,0.6872920791482916
2011-10-01,GHG,Seabass,0.42806570283574125
2011-10-01,GHG,Seabream,0.5293235540258847
2011-10-01,GHG,Trout,0.14853798873630977
2011-10-01,GHG,Turbot,0.06932510407169228
2011-10-01,Nitrogen,Mussel,-0.015643419189362424
2011-10-01,Nitrogen,Salmon,0.01036752772259781
2011-10-01,Nitrogen,Seabass,0.007523749718901525
2011-10-01,Nitrogen,Seabream,0.009305508230824003
2011-10-01,Nitrogen,Trout,0.0027153435632102526
2011-10-01,Nitrogen,Turbot,0.00140234198939734
2011-10-01,Phosphorus,Mussel,-0.0029254948391133477
2011-10-01,Phosphorus,Salmon,0.002496283480394675
2011-10-01,Phosphorus,Seabass,0.0016094997806621134
2011-10-01,Phosphorus,Seabream,0.001990658118096918
2011-10-01,Phosphorus,Trout,6.375742135083214e-4
2011-10-01,Phosphorus,Turbot,2.9999258463874384e-4
2011-11-01,GHG,Mussel,0.16690092598974904
2011-11-01,GHG,Salmon,0.8327898543711576
2011-11-01,GHG,Seabass,0.4401171586526042
2011-11-01,GHG,Seabream,0.5825821975608017
2011-11-01,GHG,Trout,0.1533771084766557
2011-11-01,GHG,Turbot,0.129182313225881
2011-11-01,Nitrogen,Mussel,-0.015486966890873668
2011-11-01,Nitrogen,Salmon,0.012562303806833609
2011-11-01,Nitrogen,Seabass,0.007735567990521547
2011-11-01,Nitrogen,Seabream,0.010241795199365848
2011-11-01,Nitrogen,Trout,0.00280380492417481
2011-11-01,Nitrogen,Turbot,0.0026131627864097937
2011-11-01,Phosphorus,Mussel,-0.002896236504585848
2011-11-01,Phosphorus,Salmon,0.003024739581872097
2011-11-01,Phosphorus,Seabass,0.0016548124870186497
2011-11-01,Phosphorus,Seabream,0.0021909510208125748
2011-11-01,Phosphorus,Trout,6.583453171752818e-4
2011-11-01,Phosphorus,Turbot,5.590144660174879e-4
2011-12-01,GHG,Mussel,0.23823031922520835
2011-12-01,GHG,Salmon,0.9995040254497468
2011-12-01,GHG,Seabass,0.48894443739653065
2011-12-01,GHG,Seabream,0.6480407639320498
2011-12-01,GHG,Trout,0.11535376932321875
2011-12-01,GHG,Turbot,0.1793846447500238
2011-12-01,Nitrogen,Mussel,-0.02210571957203923
2011-12-01,Nitrogen,Salmon,0.015077120786172404
2011-12-01,Nitrogen,Seabass,0.008593763875617506
2011-12-01,Nitrogen,Seabream,0.011392556814851792
2011-12-01,Nitrogen,Trout,0.0021087205885081117
2011-12-01,Nitrogen,Turbot,0.00362868001360568
2011-12-01,Phosphorus,Mussel,-0.00413401748940306
2011-12-01,Phosphorus,Salmon,0.003630254826172448
2011-12-01,Phosphorus,Seabass,0.0018383999454580219
2011-12-01,Phosphorus,Seabream,0.002437124888487352
2011-12-01,Phosphorus,Trout,4.951365598603479e-4
2011-12-01,Phosphorus,Turbot,7.762565082832175e-4
2012-01-01,GHG,Mussel,0.15039013472044593
2012-01-01,GHG,Salmon,0.5966764595964685
2012-01-01,GHG,Seabass,0.44702550937231644
2012-01-01,GHG,Seabream,0.6867061044599193
2012-01-01,GHG,Trout,0.16043272559998706
2012-01-01,GHG,Turbot,0.08623730302329204
2012-01-01,Nitrogen,Mussel,-0.013954907819221015
2012-01-01,Nitrogen,Salmon,0.009000627133596256
2012-01-01,Nitrogen,Seabass,0.008044015433339498
2012-01-01,Nitrogen,Seabream,0.012202100500178406
2012-01-01,Nitrogen,Trout,0.002932784888851217
2012-01-01,Nitrogen,Turbot,0.001744450191620066
2012-01-01,Phosphorus,Mussel,-0.0026097242751888104
2012-01-01,Phosphorus,Salmon,0.0021671624545372844
2012-01-01,Phosphorus,Seabass,0.0017207963527916014
2012-01-01,Phosphorus,Seabream,0.0026103045439317945
2012-01-01,Phosphorus,Trout,6.886303612673334e-4
2012-01-01,Phosphorus,Turbot,3.7317724614561e-4
2012-02-01,GHG,Mussel,0.14750191816190322
2012-02-01,GHG,Salmon,0.6396323410796716
2012-02-01,GHG,Seabass,0.3941113859139016
2012-02-01,GHG,Seabream,0.6518406831613365
2012-02-01,GHG,Trout,0.1267511061580717
2012-02-01,GHG,Turbot,0.0907451105624659
2012-02-01,Nitrogen,Mussel,-0.013686906225158132
2012-02-01,Nitrogen,Salmon,0.009648599525010423
2012-02-01,Nitrogen,Seabass,0.007091850474478921
2012-02-01,Nitrogen,Seabream,0.011582575827391403
2012-02-01,Nitrogen,Trout,0.002317069210133765
2012-02-01,Nitrogen,Turbot,0.0018356363193144155
2012-02-01,Phosphorus,Mussel,-0.002559604971294029
2012-02-01,Phosphorus,Salmon,0.0023231806316493984
2012-02-01,Phosphorus,Seabass,0.001517106789781523
2012-02-01,Phosphorus,Seabream,0.002477774241593265
2012-02-01,Phosphorus,Trout,5.440577020569803e-4
2012-02-01,Phosphorus,Turbot,3.926840157760212e-4
2012-03-01,GHG,Mussel,0.1435027556337345
2012-03-01,GHG,Salmon,0.6313692082911171
2012-03-01,GHG,Seabass,0.4396763255586475
2012-03-01,GHG,Seabream,0.6877190180213608
2012-03-01,GHG,Trout,0.1536292357433961
2012-03-01,GHG,Turbot,0.09547692417142573
2012-03-01,Nitrogen,Mussel,-0.013315818423831158
2012-03-01,Nitrogen,Salmon,0.009523953452605503
2012-03-01,Nitrogen,Seabass,0.007911770300164414
2012-03-01,Nitrogen,Seabream,0.012220098990354089
2012-03-01,Nitrogen,Trout,0.002808413927950057
2012-03-01,Nitrogen,Turbot,0.0019313537509533776
2012-03-01,Phosphorus,Mussel,-0.0024902073904647555
2012-03-01,Phosphorus,Salmon,0.0022931684686954214
2012-03-01,Phosphorus,Seabass,0.0016925061357068675
2012-03-01,Phosphorus,Seabream,0.002614154826978456
2012-03-01,Phosphorus,Trout,6.594275308578795e-4
2012-03-01,Phosphorus,Turbot,4.131601335343539e-4
2012-04-01,GHG,Mussel,0.1240818529766258
2012-04-01,GHG,Salmon,0.7168959735419225
2012-04-01,GHG,Seabass,0.30515331715141464
2012-04-01,GHG,Seabream,0.5265893619457735
2012-04-01,GHG,Trout,0.13818693420662892
2012-04-01,GHG,Turbot,0.12862982249973326
2012-04-01,Nitrogen,Mussel,-0.011513726106740025
2012-04-01,Nitrogen,Salmon,0.01081409069798255
2012-04-01,Nitrogen,Seabass,0.005491091540049672
2012-04-01,Nitrogen,Seabream,0.00935698150206583
2012-04-01,Nitrogen,Trout,0.0025261214690596233
2012-04-01,Nitrogen,Turbot,0.0026019867347557147
2012-04-01,Phosphorus,Mussel,-0.0021531959155794626
2012-04-01,Phosphorus,Salmon,0.0026038064895667692
2012-04-01,Phosphorus,Seabass,0.0011746683448417366
2012-04-01,Phosphorus,Seabream,0.002001669411915684
2012-04-01,Phosphorus,Trout,5.931440612833656e-4
2012-04-01,Phosphorus,Turbot,5.566236564666706e-4
2012-05-01,GHG,Mussel,0.11381729532724494
2012-05-01,GHG,Salmon,0.7117987310593411
2012-05-01,GHG,Seabass,0.28586044253987675
2012-05-01,GHG,Seabream,0.6352397445971709
2012-05-01,GHG,Trout,0.16614183289766513
2012-05-01,GHG,Turbot,0.15878003272405733
2012-05-01,Nitrogen,Mussel,-0.010561263659196808
2012-05-01,Nitrogen,Salmon,0.010737200821974591
2012-05-01,Nitrogen,Seabass,0.005143925264580056
2012-05-01,Nitrogen,Seabream,0.011287593273076482
2012-05-01,Nitrogen,Trout,0.0030371500272532654
2012-05-01,Nitrogen,Turbot,0.0032118798802892867
2012-05-01,Phosphorus,Mussel,-0.0019750747554285078
2012-05-01,Phosphorus,Salmon,0.002585293018233589
2012-05-01,Phosphorus,Seabass,0.001100401647370677
2012-05-01,Phosphorus,Seabream,0.0024146708192031943
2012-05-01,Phosphorus,Trout,7.131357394949433e-4
2012-05-01,Phosphorus,Turbot,6.870935578640457e-4
2012-06-01,GHG,Mussel,0.12009089043237721
2012-06-01,GHG,Salmon,0.7031649186520472
2012-06-01,GHG,Seabass,0.26797151545688114
2012-06-01,GHG,Seabream,0.6743564454419508
2012-06-01,GHG,Trout,0.1520733807106065
2012-06-01,GHG,Turbot,0.12365890128819308
2012-06-01,Nitrogen,Mussel,-0.011143399193219538
2012-06-01,Nitrogen,Salmon,0.01060696319491616
2012-06-01,Nitrogen,Seabass,0.004822022369723889
2012-06-01,Nitrogen,Seabream,0.011982659054265089
2012-06-01,Nitrogen,Trout,0.0027799721738606484
2012-06-01,Nitrogen,Turbot,0.0025014325180073385
2012-06-01,Phosphorus,Mussel,-0.002083940629303834
2012-06-01,Phosphorus,Salmon,0.00255393452605969
2012-06-01,Phosphorus,Seabass,0.0010315393568875288
2012-06-01,Phosphorus,Seabream,0.0025633610686353796
2012-06-01,Phosphorus,Trout,6.527492860714581e-4
2012-06-01,Phosphorus,Turbot,5.351128412684225e-4
2012-07-01,GHG,Mussel,0.12678511434230244
2012-07-01,GHG,Salmon,0.6677101290244533
2012-07-01,GHG,Seabass,0.2544971670647168
2012-07-01,GHG,Seabream,0.54893507304454
2012-07-01,GHG,Trout,0.14552704727075572
2012-07-01,GHG,Turbot,0.165492664051236
2012-07-01,Nitrogen,Mussel,-0.011764565453612092
2012-07-01,Nitrogen,Salmon,0.010072141791447543
2012-07-01,Nitrogen,Seabass,0.00457955775831289
2012-07-01,Nitrogen,Seabream,0.009754043084603451
2012-07-01,Nitrogen,Trout,0.002660302151937283
2012-07-01,Nitrogen,Turbot,0.003347666258045198
2012-07-01,Phosphorus,Mussel,-0.002200105686764256
2012-07-01,Phosphorus,Salmon,0.002425160736380768
2012-07-01,Phosphorus,Seabass,9.796707071497615e-4
2012-07-01,Phosphorus,Seabream,0.002086609841074053
2012-07-01,Phosphorus,Trout,6.246502561210424e-4
2012-07-01,Phosphorus,Turbot,7.161413270456806e-4
2012-08-01,GHG,Mussel,0.1216968724682943
2012-08-01,GHG,Salmon,0.5706302505063234
2012-08-01,GHG,Seabass,0.2643045261539919
2012-08-01,GHG,Seabream,0.5292017424205384
2012-08-01,GHG,Trout,0.12474669518375324
2012-08-01,GHG,Turbot,0.10303524133509918
2012-08-01,Nitrogen,Mussel,-0.011292420479171622
2012-08-01,Nitrogen,Salmon,0.008607730426354567
2012-08-01,Nitrogen,Seabass,0.004756036608446529
2012-08-01,Nitrogen,Seabream,0.009403400965779286
2012-08-01,Nitrogen,Trout,0.0022804276446766916
2012-08-01,Nitrogen,Turbot,0.0020842470739383767
2012-08-01,Phosphorus,Mussel,-0.002111809281143536
2012-08-01,Phosphorus,Salmon,0.002072561158449008
2012-08-01,Phosphorus,Seabass,0.0010174235140869739
2012-08-01,Phosphorus,Seabream,0.0020115995823036708
2012-08-01,Phosphorus,Trout,5.354541066981713e-4
2012-08-01,Phosphorus,Turbot,4.458674641876901e-4
2012-09-01,GHG,Mussel,0.13187639324739214
2012-09-01,GHG,Salmon,0.6546424792891461
2012-09-01,GHG,Seabass,0.2696238147142991
2012-09-01,GHG,Seabream,0.6537063171418996
2012-09-01,GHG,Trout,0.16703659632029585
2012-09-01,GHG,Turbot,0.08125379720108969
2012-09-01,Nitrogen,Mussel,-0.012236992238351264
2012-09-01,Nitrogen,Salmon,0.009875021491344732
2012-09-01,Nitrogen,Seabass,0.0048517547238032515
2012-09-01,Nitrogen,Seabream,0.011615726331194313
2012-09-01,Nitrogen,Trout,0.0030535067190390237
2012-09-01,Nitrogen,Turbot,0.0016436414072343512
2012-09-01,Phosphorus,Mussel,-0.0022884547940715113
2012-09-01,Phosphorus,Salmon,0.002377698297700759
2012-09-01,Phosphorus,Seabass,0.0010378997781079584
2012-09-01,Phosphorus,Seabream,0.00248486588214393
2012-09-01,Phosphorus,Trout,7.169763602702286e-4
2012-09-01,Phosphorus,Turbot,3.516119731873661e-4
2012-10-01,GHG,Mussel,0.15629867868957692
2012-10-01,GHG,Salmon,0.8721582341052992
2012-10-01,GHG,Seabass,0.28691720448825586
2012-10-01,GHG,Seabream,0.7920836179882148
2012-10-01,GHG,Trout,0.13907934916883274
2012-10-01,GHG,Turbot,0.07269626195084324
2012-10-01,Nitrogen,Mussel,-0.014503169755340072
2012-10-01,Nitrogen,Salmon,0.013156160160879275
2012-10-01,Nitrogen,Seabass,0.00516294120269523
2012-10-01,Nitrogen,Seabream,0.014074556565706539
2012-10-01,Nitrogen,Trout,0.002542435229895812
2012-10-01,Nitrogen,Turbot,0.0014705354138447402
2012-10-01,Phosphorus,Mussel,-0.0027122554063426234
2012-10-01,Phosphorus,Salmon,0.003167727750893376
2012-10-01,Phosphorus,Seabass,0.0011044695854825158
2012-10-01,Phosphorus,Seabream,0.0030108651339785055
2012-10-01,Phosphorus,Trout,5.969746016891622e-4
2012-10-01,Phosphorus,Turbot,3.145806963903816e-4
2012-11-01,GHG,Mussel,0.15996042706458688
2012-11-01,GHG,Salmon,0.9545620633407155
2012-11-01,GHG,Seabass,0.3528469859008094
2012-11-01,GHG,Seabream,0.7729417697358579
2012-11-01,GHG,Trout,0.1658400557328146
2012-11-01,GHG,Turbot,0.08648899523653455
2012-11-01,Nitrogen,Mussel,-0.014842948432481575
2012-11-01,Nitrogen,Salmon,0.014399189158252694
2012-11-01,Nitrogen,Seabass,0.006349316852585878
2012-11-01,Nitrogen,Seabream,0.013734424514138244
2012-11-01,Nitrogen,Trout,0.003031633400233659
2012-11-01,Nitrogen,Turbot,0.0017495415443668188
2012-11-01,Phosphorus,Mussel,-0.0027757978297978593
2012-11-01,Phosphorus,Salmon,0.0034670230925428033
2012-11-01,Phosphorus,Seabass,0.0013582620984743828
2012-11-01,Phosphorus,Seabream,0.0029381032156733274
2012-11-01,Phosphorus,Trout,7.118404120156146e-4
2012-11-01,Phosphorus,Turbot,3.742664013455212e-4
2012-12-01,GHG,Mussel,0.23560618983730983
2012-12-01,GHG,Salmon,1.1489572735253588
2012-12-01,GHG,Seabass,0.4746483037064503
2012-12-01,GHG,Seabream,0.8249946829504875
2012-12-01,GHG,Trout,0.10988798606305879
2012-12-01,GHG,Turbot,0.24089965113870146
2012-12-01,Nitrogen,Mussel,-0.02186222299041901
2012-12-01,Nitrogen,Salmon,0.017331563605557612
2012-12-01,Nitrogen,Seabass,0.008541074726997553
2012-12-01,Nitrogen,Seabream,0.014659354224602246
2012-12-01,Nitrogen,Trout,0.0020088035267541325
2012-12-01,Nitrogen,Turbot,0.004873035540972471
2012-12-01,Phosphorus,Mussel,-0.004088480897674054
2012-12-01,Phosphorus,Salmon,0.0041730774274816385
2012-12-01,Phosphorus,Seabass,0.0018271285480411141
2012-12-01,Phosphorus,Seabream,0.003135966544696588
2012-12-01,Phosphorus,Trout,4.716756089416584e-4
2012-12-01,Phosphorus,Turbot,0.0010424522249391072
2013-01-01,GHG,Mussel,0.16193304980962797
2013-01-01,GHG,Salmon,0.6639046937437113
2013-01-01,GHG,Seabass,0.4272092602129689
2013-01-01,GHG,Seabream,0.7481497687833568
2013-01-01,GHG,Trout,0.19831629604399023
2013-01-01,GHG,Turbot,0.11125847612725805
2013-01-01,Nitrogen,Mussel,-0.015025990815017622
2013-01-01,Nitrogen,Salmon,0.01001473831341163
2013-01-01,Nitrogen,Seabass,0.007366772126656051
2013-01-01,Nitrogen,Seabream,0.013149597305486439
2013-01-01,Nitrogen,Trout,0.0036253141874615508
2013-01-01,Nitrogen,Turbot,0.0022505906747469946
2013-01-01,Phosphorus,Mussel,-0.0028100288082665787
2013-01-01,Phosphorus,Salmon,0.0024113391814476752
2013-01-01,Phosphorus,Seabass,0.0015759187326837066
2013-01-01,Phosphorus,Seabream,0.0028129954835958513
2013-01-01,Phosphorus,Trout,8.512391850181435e-4
2013-01-01,Phosphorus,Turbot,4.8145211267000375e-4
2013-02-01,GHG,Mussel,0.1292848742426793
2013-02-01,GHG,Salmon,0.613132627414536
2013-02-01,GHG,Seabass,0.29521532924068405
2013-02-01,GHG,Seabream,0.58393090627045
2013-02-01,GHG,Trout,0.1654513427412647
2013-02-01,GHG,Turbot,0.07712691595649657
2013-02-01,Nitrogen,Mussel,-0.011996521619119812
2013-02-01,Nitrogen,Salmon,0.009248861881584273
2013-02-01,Nitrogen,Seabass,0.005090676306332182
2013-02-01,Nitrogen,Seabream,0.010263260903189063
2013-02-01,Nitrogen,Trout,0.0030245275458423287
2013-02-01,Nitrogen,Turbot,0.001560160842263769
2013-02-01,Phosphorus,Mussel,-0.0022434840912472606
2013-02-01,Phosphorus,Salmon,0.002226932181442548
2013-02-01,Phosphorus,Seabass,0.0010890104940465399
2013-02-01,Phosphorus,Seabream,0.002195543019069565
2013-02-01,Phosphorus,Trout,7.101719271924636e-4
2013-02-01,Phosphorus,Turbot,3.3375359724057574e-4
2013-03-01,GHG,Mussel,0.13135887177884245
2013-03-01,GHG,Salmon,0.5508207518005036
2013-03-01,GHG,Seabass,0.34183944649133513
2013-03-01,GHG,Seabream,0.5457878919071937
2013-03-01,GHG,Trout,0.15755995226971098
2013-03-01,GHG,Turbot,0.06487869690646413
2013-03-01,Nitrogen,Mussel,-0.012188970708205665
2013-03-01,Nitrogen,Salmon,0.008308912015326377
2013-03-01,Nitrogen,Seabass,0.005894659926024358
2013-03-01,Nitrogen,Seabream,0.009592853319277284
2013-03-01,Nitrogen,Trout,0.0028802692553941416
2013-03-01,Nitrogen,Turbot,0.0013123978983894374
2013-03-01,Phosphorus,Mussel,-0.002279474229342874
2013-03-01,Phosphorus,Salmon,0.0020006119451894608
2013-03-01,Phosphorus,Seabass,0.0012610007260314784
2013-03-01,Phosphorus,Seabream,0.0020521277142582606
2013-03-01,Phosphorus,Trout,6.762994672501134e-4
2013-03-01,Phosphorus,Turbot,2.807515146726089e-4
2013-04-01,GHG,Mussel,0.07252611080266728
2013-04-01,GHG,Salmon,0.5988313678675551
2013-04-01,GHG,Seabass,0.27402875335089966
2013-04-01,GHG,Seabream,0.6003066021179475
2013-04-01,GHG,Trout,0.15427367722909044
2013-04-01,GHG,Turbot,0.08355410779534922
2013-04-01,Nitrogen,Mussel,-0.006729797753151653
2013-04-01,Nitrogen,Salmon,0.009033133067998746
2013-04-01,Nitrogen,Seabass,0.004725336199597742
2013-04-01,Nitrogen,Seabream,0.010551082693660101
2013-04-01,Nitrogen,Trout,0.0028201946182295806
2013-04-01,Nitrogen,Turbot,0.0016901732109464627
2013-04-01,Phosphorus,Mussel,-0.0012585476587183486
2013-04-01,Phosphorus,Salmon,0.002174989202556184
2013-04-01,Phosphorus,Seabass,0.0010108560041146228
2013-04-01,Phosphorus,Seabream,0.0022571145925456356
2013-04-01,Phosphorus,Trout,6.621936870236474e-4
2013-04-01,Phosphorus,Turbot,3.6156617563515704e-4
2013-05-01,GHG,Mussel,0.0945601733422512
2013-05-01,GHG,Salmon,0.49550018810159546
2013-05-01,GHG,Seabass,0.2851933721119194
2013-05-01,GHG,Seabream,0.6503802420941701
2013-05-01,GHG,Trout,0.17028358561596496
2013-05-01,GHG,Turbot,0.07070530027960616
2013-05-01,Nitrogen,Mussel,-0.00877436877634019
2013-05-01,Nitrogen,Salmon,0.007474423309318142
2013-05-01,Nitrogen,Seabass,0.0049178582489850155
2013-05-01,Nitrogen,Seabream,0.011431184818637034
2013-05-01,Nitrogen,Trout,0.003112863194502411
2013-05-01,Nitrogen,Turbot,0.0014302612709026809
2013-05-01,Phosphorus,Mussel,-0.0016409053711937726
2013-05-01,Phosphorus,Salmon,0.0017996845469589486
2013-05-01,Phosphorus,Seabass,0.001052040813264106
2013-05-01,Phosphorus,Seabream,0.002445388289842075
2013-05-01,Phosphorus,Trout,7.309135130758403e-4
2013-05-01,Phosphorus,Turbot,3.059651487374936e-4
2013-06-01,GHG,Mussel,0.11473346221841743
2013-06-01,GHG,Salmon,0.7495152297727272
2013-06-01,GHG,Seabass,0.3108110092752858
2013-06-01,GHG,Seabream,0.5246184596550122
2013-06-01,GHG,Trout,0.18994673147866808
2013-06-01,GHG,Turbot,0.06599664066642508
2013-06-01,Nitrogen,Mussel,-0.010646276047390355
2013-06-01,Nitrogen,Salmon,0.011306139207667796
2013-06-01,Nitrogen,Seabass,0.005359607323693267
2013-06-01,Nitrogen,Seabream,0.009220776068281606
2013-06-01,Nitrogen,Trout,0.003472314652038565
2013-06-01,Nitrogen,Turbot,0.0013350122095739788
2013-06-01,Phosphorus,Mussel,-0.0019909730254876546
2013-06-01,Phosphorus,Salmon,0.002722281462496219
2013-06-01,Phosphorus,Seabass,0.0011465409050287784
2013-06-01,Phosphorus,Seabream,0.001972531997196803
2013-06-01,Phosphorus,Trout,8.153142435904295e-4
2013-06-01,Phosphorus,Turbot,2.855892259537144e-4
2013-07-01,GHG,Mussel,0.1088511882890682
2013-07-01,GHG,Salmon,0.5710632384664575
2013-07-01,GHG,Seabass,0.2848380241592251
2013-07-01,GHG,Seabream,0.4675666570546756
2013-07-01,GHG,Trout,0.14735529867486424
2013-07-01,GHG,Turbot,0.07109882896554201
2013-07-01,Nitrogen,Mussel,-0.010100451744459431
2013-07-01,Nitrogen,Salmon,0.00861426187756204
2013-07-01,Nitrogen,Seabass,0.004911730649148186
2013-07-01,Nitrogen,Seabream,0.00821802466602358
2013-07-01,Nitrogen,Trout,0.002693723438466812
2013-07-01,Nitrogen,Turbot,0.0014382217609403083
2013-07-01,Phosphorus,Mussel,-0.0018888977590795987
2013-07-01,Phosphorus,Salmon,0.002074133795068699
2013-07-01,Phosphorus,Seabass,0.0010507299814366481
2013-07-01,Phosphorus,Seabream,0.0017580208528483496
2013-07-01,Phosphorus,Trout,6.324977162959561e-4
2013-07-01,Phosphorus,Turbot,3.076680771240316e-4
2013-08-01,GHG,Mussel,0.11159373729673805
2013-08-01,GHG,Salmon,0.3922214891319939
2013-08-01,GHG,Seabass,0.22571948540011938
2013-08-01,GHG,Seabream,0.45650152685476275
2013-08-01,GHG,Trout,0.11532671804914844
2013-08-01,GHG,Turbot,0.027945678024614253
2013-08-01,Nitrogen,Mussel,-0.01035493664576543
2013-08-01,Nitrogen,Salmon,0.0059165052025824
2013-08-01,Nitrogen,Seabass,0.003892293937307935
2013-08-01,Nitrogen,Seabream,0.008023542207653986
2013-08-01,Nitrogen,Trout,0.002108226078628529
2013-08-01,Nitrogen,Turbot,5.652987938621416e-4
2013-08-01,Phosphorus,Mussel,-0.0019364892898307037
2013-08-01,Phosphorus,Salmon,0.0014245705045652709
2013-08-01,Phosphorus,Seabass,8.326494729923367e-4
2013-08-01,Phosphorus,Seabream,0.001716416667995934
2013-08-01,Phosphorus,Trout,4.95020446838107e-4
2013-08-01,Phosphorus,Turbot,1.2093016364485248e-4
2013-09-01,GHG,Mussel,0.13553312940014875
2013-09-01,GHG,Salmon,0.7577560567438782
2013-09-01,GHG,Seabass,0.30217257540216774
2013-09-01,GHG,Seabream,0.5465694267641501
2013-09-01,GHG,Trout,0.12474312855276658
2013-09-01,GHG,Turbot,0.054647130123372564
2013-09-01,Nitrogen,Mussel,-0.012576305824483682
2013-09-01,Nitrogen,Salmon,0.011430448805686753
2013-09-01,Nitrogen,Seabass,0.00521064666248774
2013-09-01,Nitrogen,Seabream,0.009606589698112088
2013-09-01,Nitrogen,Trout,0.0022803624450023563
2013-09-01,Nitrogen,Turbot,0.0011054287793468712
2013-09-01,Phosphorus,Mussel,-0.0023519102402917626
2013-09-01,Phosphorus,Salmon,0.002752212609467049
2013-09-01,Phosphorus,Seabass,0.0011146748594404645
2013-09-01,Phosphorus,Seabream,0.0020550662355472084
2013-09-01,Phosphorus,Trout,5.354387975374271e-4
2013-09-01,Phosphorus,Turbot,2.3647615143637982e-4
2013-10-01,GHG,Mussel,0.13287095447143452
2013-10-01,GHG,Salmon,0.8370491562722085
2013-10-01,GHG,Seabass,0.37450746004177005
2013-10-01,GHG,Seabream,0.6586664472684807
2013-10-01,GHG,Trout,0.16778515628605184
2013-10-01,GHG,Turbot,0.06609279109408898
2013-10-01,Nitrogen,Mussel,-0.012329278944709246
2013-10-01,Nitrogen,Salmon,0.012626553682363647
2013-10-01,Nitrogen,Seabass,0.006457985289188526
2013-10-01,Nitrogen,Seabream,0.011576824456286076
2013-10-01,Nitrogen,Trout,0.0030671907435904856
2013-10-01,Nitrogen,Turbot,0.0013369571872817968
2013-10-01,Phosphorus,Mussel,-0.0023057134432134226
2013-10-01,Phosphorus,Salmon,0.003040209605892719
2013-10-01,Phosphorus,Seabass,0.001381508728334685
2013-10-01,Phosphorus,Seabream,0.002476543893578195
2013-10-01,Phosphorus,Trout,7.201894274154823e-4
2013-10-01,Phosphorus,Turbot,2.860053005589423e-4
2013-11-01,GHG,Mussel,0.1261136922873717
2013-11-01,GHG,Salmon,0.7578370899391473
2013-11-01,GHG,Seabass,0.37121135458973054
2013-11-01,GHG,Seabream,0.6892426072716327
2013-11-01,GHG,Trout,0.17881498907598684
2013-11-01,GHG,Turbot,0.0820809522797345
2013-11-01,Nitrogen,Mussel,-0.011702263276000727
2013-11-01,Nitrogen,Salmon,0.011431671159215758
2013-11-01,Nitrogen,Seabass,0.006401147434694223
2013-11-01,Nitrogen,Seabream,0.012114235824926087
2013-11-01,Nitrogen,Trout,0.0032688212202398184
2013-11-01,Nitrogen,Turbot,0.001660373503263047
2013-11-01,Phosphorus,Mussel,-0.0021884544807931525
2013-11-01,Phosphorus,Salmon,0.0027525069265890573
2013-11-01,Phosphorus,Seabass,0.0013693498291474798
2013-11-01,Phosphorus,Seabream,0.002591508307901869
2013-11-01,Phosphorus,Trout,7.675331206080377e-4
2013-11-01,Phosphorus,Turbot,3.5519134595950224e-4
2013-12-01,GHG,Mussel,0.2248902562931205
2013-12-01,GHG,Salmon,1.0635278668105357
2013-12-01,GHG,Seabass,0.4820002157267205
2013-12-01,GHG,Seabream,0.7046323110008438
2013-12-01,GHG,Trout,0.1306865381203333
2013-12-01,GHG,Turbot,0.1662194827866647
2013-12-01,Nitrogen,Mussel,-0.020867876751657844
2013-12-01,Nitrogen,Salmon,0.0160428949749827
2013-12-01,Nitrogen,Seabass,0.008311584239741664
2013-12-01,Nitrogen,Seabream,0.012384727663771349
2013-12-01,Nitrogen,Trout,0.0023890107379415048
2013-12-01,Nitrogen,Turbot,0.0033623687016263613
2013-12-01,Phosphorus,Mussel,-0.0039025269988125022
2013-12-01,Phosphorus,Salmon,0.0038627930182878025
